date,power,longitude,latitude,place
10/6/1987 7:04,3.1,35.9,129.9,경북 포항시 남구 동남동쪽 50km 해역
9/25/1987 0:44,2.2,37.8,129.1,강원 강릉시 동북동쪽 19km 해역
6/13/1987 11:32,2.8,35.3,126.1,전남 영광군 서쪽 38km 해역
3/6/1987 7:10,4,38.7,125.5,북한 남포 남동쪽 8km 지역
8/11/1986 9:52,3.5,37.1,126,인천 옹진군 덕적도 남서쪽 18km 해역
7/11/1986 16:43,3.2,34.3,126.9,전남 완도군 동쪽 13km 해역
5/11/1986 4:03,3.1,36.6,125.9,충남 태안군 서격렬비열도 동쪽 33km 해역
5/2/1986 17:26,3,36.7,125.7,충남 태안군 서격렬비열도 북동쪽 19km 해역
5/2/1986 12:44,3.4,36.6,125.8,충남 태안군 서격렬비열도 동쪽 24km 해역
4/27/1986 9:03,3.3,36.5,125.6,충남 태안군 서격렬비열도 남남동쪽 13km 해역
4/26/1986 4:24,3.5,36.6,125.5,충남 태안군 서격렬비열도 서쪽 3km 해역
3/24/1986 10:58,2.6,38.8,125.9,북한 황해북도 송림 동북동쪽 24km 지역
3/20/1986 16:46,3.6,34.2,125.1,전남 신안군 가거도 북쪽 17km 해역
3/17/1986 11:52,3.2,35.9,129.5,경북 포항시 남구 남동쪽 17km 지역
3/4/1986 5:29,2.7,39.4,125.7,북한 평안남도 평성 북서쪽 23km 지역
2/9/1986 7:04,3.3,35.9,125.8,전북 군산시 어청도 남남서쪽 29km 해역
2/3/1986 16:38,2.8,35.7,126.9,전북 정읍시 북북동쪽 15km 지역
1/19/1986 11:20,3,33.5,126.4,제주 제주시 서쪽 12km 해역
12/22/1985 12:09,3,39.3,125.8,북한 평안남도 평성 북서쪽 8km 지역
12/10/1985 21:42,3.2,35.8,129.7,경북 포항시 남구 남동쪽 38km 해역
11/10/1985 17:23,3.1,39.8,125.8,북한 평안북도 영변 남쪽 1km 지역
11/2/1985 2:56,2.9,36.7,128.9,경북 안동시 북동쪽 21km 지역
8/8/1985 16:47,3.1,38.4,125.1,북한 황해남도 장연 북쪽 17km 지역
8/5/1985 19:24,2.8,39.4,125.9,북한 평안남도 평성 북쪽 18km 지역
7/18/1985 19:14,2.4,38.5,125.8,북한 황해북도 사리원 동쪽 3km 지역
6/26/1985 17:19,2.6,37.3,126.4,인천 옹진군 남서쪽 27km 해역
6/25/1985 11:13,3.8,36.9,129.7,경북 울진군 동남동쪽 28km 해역
6/25/1985 7:29,2.8,37.3,126.4,인천 옹진군 남서쪽 27km 해역
6/25/1985 6:40,4,37.3,126.4,인천 옹진군 남서쪽 27km 해역
6/20/1985 5:03,3.3,35.9,128.6,대구 북구 북동쪽 2km 지역
6/18/1985 13:43,2.8,38.5,125.8,북한 황해북도 사리원 동쪽 3km 지역
6/7/1985 12:59,3.1,39.4,125.9,북한 함경남도 북청 남남동쪽 106km 해역
5/27/1985 6:23,2.4,38.3,125.9,북한 황해북도 사리원 남남동쪽 26km 지역
5/22/1985 17:27,2.9,38.1,125.6,북한 황해남도 해주 북서쪽 12km 지역
5/13/1985 18:26,2.9,36.6,128.6,경북 안동시 서북서쪽 12km 지역
4/20/1985 21:36,3.4,41.6,127,북한 자강도 중강 남남동쪽 22km 지역
3/22/1985 16:01,2.7,38.4,125.1,북한 황해남도 장연 북쪽 17km 지역
1/15/1985 9:59,3.4,34.7,130,부산 해운대구 남동쪽 92km 해역
1/14/1985 12:44,4.2,34.6,129.9,부산 해운대구 남동쪽 91km 해역
11/16/1984 8:50,2.6,39.9,125.9,북한 평안북도 영변 북동쪽 13km 지역
11/9/1984 21:29,2.4,35.8,128.5,대구 달성군 서남서쪽 6km 지역
10/10/1984 16:30,2.9,38.9,125.9,북한 평양 남동쪽 19km 지역
8/5/1984 7:35,2.8,37.2,125,인천 옹진군 연평도 남서쪽 81km 해역
7/19/1984 13:57,3.9,36,125.2,전북 군산시 어청도 서남서쪽 70km 해역
6/25/1984 23:53,2.2,37,126.8,경기 평택시 서쪽 28km 지역
5/14/1984 11:39,2.6,35.2,126.7,광주 광산구 북서쪽 11km 지역
5/11/1984 15:00,3.2,38.6,125.1,북한 남포 서남서쪽 35km 지역
5/4/1984 22:05,2.6,35.1,126.7,전남 나주시 북쪽 10km 지역
5/4/1984 22:04,2.5,35.1,126.6,전남 함평군 동북동쪽 8km 지역
4/30/1984 11:59,3.1,39.3,125.7,북한 평안남도 평성 서북서쪽 15km 지역
4/10/1984 1:56,2.2,36.1,128.2,경북 김천시 동남동쪽 10km 지역
3/30/1984 13:30,2.6,39.1,125.9,북한 평안남도 평성 남남동쪽 16km 지역
3/21/1984 0:15,3.2,36.8,126.6,충남 서산시 동쪽 13km 지역
3/17/1984 13:00,3,39.5,126.1,북한 평안남도 개천 남동쪽 28km 지역
2/13/1984 11:31,3.2,37,125.5,충남 태안군 서격렬비열도 북쪽 45km 해역
1/30/1984 13:21,2.4,39.6,126.2,북한 평안남도 덕천 남남서쪽 19km 지역
1/28/1984 13:30,2.9,37.1,124.6,인천 백령도 남쪽 95km 해역
1/13/1984 17:06,3,37.4,129.5,강원 삼척시 동쪽 30km 해역
12/23/1983 22:40,3,36.5,128.1,경북 상주시 북북서쪽 12km 지역
12/21/1983 20:10,2.3,38.2,126.1,북한 황해북도 평산 서남서쪽 29km 지역
12/8/1983 3:04,2.5,36.9,125.6,충남 태안군 서격렬비열도 북쪽 34km 해역
10/11/1983 13:47,3.5,38.8,125.7,북한 황해북도 송림 북동쪽 9km 지역
10/8/1983 13:58,3.3,39.6,126.1,북한 평안남도 개천 동남동쪽 20km 지역
9/27/1983 13:07,2.9,38.9,124.9,북한 남포 서북서쪽 50km 해역
9/17/1983 12:17,4.2,38.3,126.1,북한 황해북도 평산 서쪽 26km 지역
8/21/1983 5:13,3.5,36.4,126,전북 군산시 어청도 북쪽 31km 해역
8/9/1983 13:00,2.8,39.5,125.9,북한 평안남도 개천 남쪽 22km 지역
6/21/1983 0:52,3,36.8,127.5,충북 진천군 남동쪽 8km 지역
6/8/1983 21:25,3.4,36.8,127.8,충북 괴산군 남동쪽 2km 지역
5/9/1983 18:59,3.2,38.9,126.3,북한 평안남도 성천 남남동쪽 39km 지역
2/28/1983 16:36,2.6,37.7,126.1,인천 강화군 서쪽 35km 해역
2/11/1983 4:53,2.6,38.6,126.5,북한 황해북도 신계 북북서쪽 12km 지역
2/8/1983 20:57,2.9,38,124.9,인천 백령도 동북동쪽 20km 해역
1/11/1983 1:15,3.4,38.7,125.6,북한 황해북도 송림 남서쪽 5km 지역
10/11/1982 17:32,3.1,36.4,129.6,경북 영덕군 동쪽 21km 해역
8/31/1982 20:49,3.2,37.1,126,인천 옹진군 덕적도 남서쪽 18km 해역
8/29/1982 15:34,3.5,37.1,126,인천 옹진군 덕적도 남서쪽 18km 해역
8/29/1982 15:29,3.3,37.1,125.9,인천 옹진군 덕적도 서남서쪽 25km 해역
8/29/1982 3:18,4,37.2,125.9,인천 옹진군 덕적도 서쪽 22km 해역
5/27/1982 19:21,3.5,38.6,125.8,북한 황해북도 사리원 북북동쪽 11km 지역
3/30/1982 6:13,3,36.4,127.6,충북 옥천군 북북동쪽 11km 지역
3/28/1982 1:04,3.6,37.6,125.3,인천 옹진군 연평도 서남서쪽 36km 해역
3/1/1982 0:28,4.7,37.2,129.8,경북 울진군 동북동쪽 42km 해역
2/25/1982 19:14,3.4,38.8,125.7,북한 황해북도 송림 북동쪽 9km 지역
2/24/1982 23:27,2.6,36.1,127.5,충남 금산군 남동쪽 1km 지역
2/14/1982 23:37,4.5,38.3,125.7,북한 황해북도 사리원 남남서쪽 24km 지역
2/12/1982 6:48,2.7,34.5,128.2,경남 통영시 남남서쪽 45km 해역
12/3/1981 12:25,3,38.9,125.9,북한 평양 남동쪽 19km 지역
10/10/1981 0:17,2.6,37.3,128.7,강원 정선군 남남동쪽 9km 지역
9/25/1981 3:18,3.4,39.7,125.5,북한 평안남도 안주 북서쪽 17km 지역
9/23/1981 8:13,3.5,36.9,126.3,충남 태안군 북쪽 17km 지역
9/6/1981 12:59,2.6,39.6,126.6,북한 함경남도 요덕 서남서쪽 22km 지역
8/27/1981 21:35,3.5,35.8,129.8,경북 포항시 남구 동남동쪽 46km 해역
6/14/1981 20:57,2.8,37.8,125.7,북한 황해남도 해주 남쪽 27km 해역
6/10/1981 12:59,3,39.5,125.8,북한 평안남도 안주 남동쪽 17km 지역
5/21/1981 18:09,3,38.7,126.1,북한 황해북도 사리원 북동쪽 37km 지역
5/19/1981 13:59,2.8,39.4,125.6,북한 평안남도 안주 남남서쪽 24km 지역
4/15/1981 11:47,4.8,35.9,130.1,경북 포항시 남구 동쪽 67km 해역
4/6/1981 18:42,3.7,38.9,125.4,북한 남포 북북서쪽 17km 지역
4/3/1981 18:39,2.6,36,128.9,경북 영천시 북서쪽 5km 지역
3/10/1981 15:24,3,38.9,125.7,북한 평양 남남서쪽 14km 지역
1/2/1981 19:08,3.5,39.7,124.8,북한 평안북도 철산 동남동쪽 14km 해역
12/29/1980 13:00,2.8,39.8,126.4,북한 평안남도 덕천 동북동쪽 10km 지역
12/24/1980 21:38,2.7,36,128.6,경북 칠곡군 동쪽 18km 지역
12/23/1980 7:04,2.5,38.2,129.4,강원 강릉시 북동쪽 67km 해역
12/6/1980 0:08,2.8,38.4,126.1,북한 황해북도 평산 서북서쪽 27km 지역
12/1/1980 20:46,3,40.7,127.2,북한 함경남도 장진 북쪽 35km 지역
12/1/1980 13:29,3.5,40.7,127.2,북한 함경남도 장진 북쪽 35km 지역
11/28/1980 14:27,2.7,38.8,125.6,북한 황해북도 송림 북북서쪽 8km 지역
11/28/1980 12:59,2.6,39.4,125.8,북한 평안남도 평성 북북서쪽 19km 지역
9/25/1980 13:00,2.6,39.5,126,북한 평안남도 개천 남남동쪽 24km 지역
8/23/1980 11:24,2.5,37.1,125.3,충남 태안군 서격렬비열도 북북서쪽 59km 해역
7/26/1980 5:59,3.5,38.8,125.7,북한 황해북도 송림 북동쪽 9km 지역
6/30/1980 23:00,3.6,34,126,전남 진도군 남남서쪽 59km 해역
6/30/1980 13:29,2.8,39.4,125.7,북한 평안남도 평성 북서쪽 23km 지역
5/15/1980 14:43,3.1,38.3,125.7,북한 황해북도 사리원 남남서쪽 24km 지역
1/8/1980 8:44,5.3,40.2,125,북한 평안북도 삭주 남남서쪽 20km 지역
12/25/1979 16:55,3.2,38.8,126.3,북한 황해북도 신계 북북서쪽 39km 지역
12/20/1979 15:07,3,36.2,127.3,충남 논산시 동쪽 18km 지역
12/19/1979 7:32,3.5,35.4,127.5,전북 남원시 동쪽 10km 지역
11/19/1979 4:13,3.2,35.9,126.1,전북 군산시 서쪽 56km 해역
10/27/1979 12:59,3.7,39.5,125.7,북한 평안남도 안주 남남동쪽 13km 지역
10/10/1979 6:59,3.1,38.9,125.7,북한 평양 남남서쪽 14km 지역
8/30/1979 0:39,3,38.3,127.9,강원 양구군 북북서쪽 23km 지역
8/24/1979 8:30,3.8,36.6,124,충남 태안군 서격렬비열도 서쪽 137km 해역
8/18/1979 16:34,2.4,37,126.4,충남 서산시 북쪽 25km 지역
8/14/1979 10:05,2.5,39.5,125.8,북한 평안남도 안주 남동쪽 17km 지역
8/13/1979 12:12,3.5,36.3,128.5,경북 군위군 북서쪽 10km 지역
4/24/1979 5:44,3,36.8,128.5,경북 영주시 서쪽 11km 지역
4/9/1979 8:49,3.3,39.7,125.7,북한 평안남도 안주 북북동쪽 10km 지역
3/12/1979 11:09,3.8,36.6,126.7,충남 홍성군 동쪽 3km 지역
2/24/1979 19:00,2.9,36.6,126.7,충남 홍성군 동쪽 3km 지역
2/24/1979 14:44,2.7,38.3,125.1,북한 황해남도 장연 북쪽 6km 지역
2/8/1979 8:52,4,36.6,126.7,충남 홍성군 동쪽 3km 지역
2/4/1979 9:29,3.7,38.4,125.7,북한 황해북도 사리원 남남서쪽 13km 지역
1/30/1979 0:33,3,36.1,128.3,경북 구미시 서남서쪽 5km 지역
1/29/1979 10:06,3.3,38.3,126,북한 황해북도 사리원 남동쪽 31km 지역
1/24/1979 0:40,3,35.7,126,전북 변산반도 서쪽 약 40km 해역
1/1/1979 0:11,2.9,36.6,126.7,충남 홍성군 동쪽 3km 지역
12/12/1978 21:58,3.3,35.9,126.3,전북 군산시 서남서쪽 38km 해역
12/4/1978 15:16,2.8,37.4,128.7,강원 정선군 북동쪽 4km 지역
11/23/1978 11:06,4.6,38.4,125.6,북한 황해남도 안악 남동쪽 15km 지역
10/7/1978 18:19,5,36.6,126.7,충남 홍성군 동쪽 3km 지역
9/16/1978 2:07,5.2,36.6,127.9,경북 상주시 북서쪽 32km 지역
8/30/1978 2:29,4.5,39.1,124.2,북한 평안북도 철산 남남서쪽 84km 해역
